_id,number of reviewer,r_last_interact(month),review_time_duration(sec),defective,submitter_last_interact(month),LOC_deleted,issue_resolved_count,size of patch (N_of_files),LOC_replaced,issue_open_count,issue_dropped_count,REVIEW_REQ_ID,submitter_Avg_interact(month),number_Reviewer_comments,Total_patch_LOC,r_Avg_interact(month),LOC_added,bug_severity,bug_priority,Avg_cyclomatic_complexity
,1,1.0,96279.0,1,1.0,189,1,2,29,0,0,30269,0.3501463844797236,1,1237,0.28671236171236203,118,normal,P2,38589
,1,1.0,94599.0,0,1.0,33,0,8,0,0,0,30255,0.4629830210772848,0,0,0.2913928012519561,8,normal,--,38590
,1,1.0,90419.0,1,1.0,48,0,2,5,0,0,30273,0.3491822099759844,0,4260,0.2794339164237127,5,normal,P2,38597
,1,1.0,1924.0,0,1.0,1,0,1,1,0,0,30419,0.37495517408883483,0,6590,0.34877688449117056,1,normal,--,38597
,1,1.0,1819.0,1,1.0,14,0,1,11,0,0,30417,0.37392204214518,1,6591,0.34356709956709997,20,normal,--,38600
,1,1.0,0.0,1,1.0,0,0,1,0,0,0,30421,0.4618803168084472,0,0,0.3884816753926703,1,normal,--,38600
,1,1.0,1274.0,0,1.0,5,0,1,1,0,0,30413,0.37288548923482434,0,639,0.3382732858539314,5,normal,--,38601
,1,1.0,1225.0,1,1.0,3,0,2,3,0,0,30411,0.3708020523219827,0,7281,0.3274253069335043,5,normal,--,38601
,1,1.0,1151.0,1,1.0,5,0,1,3,0,0,30409,0.36975513393982345,1,637,0.32186683839576447,5,normal,--,38602
,1,1.0,0.0,1,1.0,14,0,1,0,0,0,30415,0.3687047258297232,0,0,0.3162157287157292,20,normal,--,38621
,1,1.0,0.0,1,1.0,13,0,3,0,0,0,30407,0.3655323877685722,0,0,0.29868279868279907,15,normal,--,38625
,1,1.0,863716.0,0,1.0,94,0,9,0,0,0,29335,0.6438356164383543,0,0,0.4232615522655983,31,normal,--,38625
,1,1.0,863654.0,1,1.0,94,0,9,6,0,0,29337,0.5937499999999984,0,2911,0.4161898274296125,31,normal,--,38626
,1,1.0,3815.0,1,1.0,46,0,2,0,0,0,30357,0.4145947176684933,0,945,0.5480639730639746,0,normal,--,38629
,1,1.0,44540.0,0,1.0,11,0,3,7,0,0,30291,0.4585448642266827,0,17957,0.37872340425531686,18,normal,--,38633
,1,1.0,44382.0,1,1.0,0,0,1,0,0,0,30289,0.4574238391008567,0,13892,0.3754010695187158,7,normal,--,38634
,1,1.0,74127.0,1,1.0,0,0,1,0,0,0,30249,0.35018383002792697,0,2963,0.42783119658119684,7,normal,P2,38635
,1,1.0,73768.0,1,1.0,2,0,1,2,0,0,30253,0.34970105427014686,0,2963,0.4259914255091108,2,normal,P2,38636
,2,1.0,0.0,1,1.0,12,0,1,0,0,0,30359,0.4137938896488863,0,0,0.5449035812672165,12,normal,--,38636
,1,0.5,65211.0,1,1.0,33,0,8,6,0,0,30257,0.4482857142857167,0,3828,0.20141093474426897,8,normal,--,38636
,1,1.0,332472.0,1,1.0,1,0,1,0,0,0,29897,0.41299086757991227,0,0,0.36230215798012594,23,normal,--,38637
,1,0.5,0.0,1,1.0,0,0,3,0,0,0,30323,0.23312368972746422,0,0,0.12362564203473239,19,normal,P1,38672
,1,1.0,300447.0,0,1.0,30,0,2,3,0,0,29943,0.3567756663147573,0,266,0.2772853907809652,25,normal,--,38679
,2,1.0,0.0,1,1.0,11,0,5,0,0,0,30287,0.44241641337386334,0,0,0.2781038776236275,43,normal,--,38745
,1,1.0,311145.0,1,1.0,15,0,2,4,0,0,29865,0.3526130243764233,0,4271,0.4375,4,normal,--,38747
,1,1.0,0.0,1,1.0,735,0,8,0,0,0,30267,0.3506326632449393,0,0,0.24937943262411216,294,normal,P2,38817
,1,1.0,0.0,1,1.0,2,0,1,0,0,0,30251,0.35014624576422165,0,0,0.424139784946237,2,normal,P2,38819
,1,1.0,0.0,1,1.0,0,0,1,0,0,0,30247,0.34965909902191605,0,0,0.42227615965480086,7,normal,P2,38822
,1,1.0,886481.0,0,1.0,0,0,2,0,0,0,29281,0.3633997235257707,0,6887,0.28648597779032625,12,normal,--,38822
,1,1.0,886430.0,1,1.0,4,0,1,4,0,0,29279,0.36232800588860925,0,6151,0.28022708285866166,5,normal,--,38823
,1,1.0,3954.0,0,1.0,12,0,1,6,0,0,30169,0.4194330132601761,0,166,0.2650134631266698,14,normal,--,38828
,1,1.0,0.0,1,1.0,12,0,1,0,0,0,30167,0.4186355311355337,0,0,0.26424222856541757,14,normal,--,38828
,1,1.0,24087.0,0,1.0,0,0,1,0,0,0,30083,0.444674586252411,0,160,0.39027887398053124,8,normal,--,38828
,1,1.0,786995.0,0,1.0,897,0,3,0,0,0,29205,0.40645604395604373,0,0,1.0,812,normal,--,40702
,1,1.0,786990.0,1,1.0,842,2,3,799,0,0,29207,0.33523076923077,2,12895,1.0,816,normal,--,41241
,1,1.0,776050.0,1,1.0,134,0,3,20,0,0,29217,0.33523076923077,0,12910,1.0,75,normal,--,41293
,1,1.0,142743.0,0,1.0,6,0,2,0,0,0,29753,0.8484848484848484,0,0,0.2898370086289536,20,normal,--,41293
,1,1.0,103373.0,0,1.0,1,0,1,1,0,0,29833,0.44348799348799306,0,604,0.3874867724867719,1,normal,--,41293
,1,1.0,71683.0,0,1.0,6,0,1,6,0,0,29849,0.44109952994073126,0,82,0.3806046013911172,6,normal,--,41297
,1,1.0,71682.0,0,1.0,3,0,1,0,0,0,29867,0.44109952994073126,0,0,0.3806046013911172,5,normal,--,41301
,1,1.0,103371.0,0,1.0,0,0,3,0,0,2,29827,0.43133707631524243,4,28,0.35145658263305224,66,normal,--,41301
,1,1.0,103371.0,1,1.0,100,0,5,0,0,0,29829,0.43133707631524454,0,931,0.3514565826330536,106,normal,--,41310
,1,1.0,49049.0,0,1.0,16,0,1,15,0,0,29871,0.35435466009359307,0,176,0.7058823529411766,16,normal,--,41316
,1,1.0,16012.0,0,1.0,1,0,1,1,0,0,29929,0.2669182533153113,0,694,0.5416986769099436,1,normal,--,41316
,0,-1,933.0,0,1.0,1,0,2,1,0,1,29969,0.42014115092290927,1,2127,-1,22,normal,P2,41318
,0,-1,0.0,1,1.0,1,0,2,0,0,0,29967,0.4163387978142064,0,0,-1,22,normal,P2,41320
,1,1.0,0.0,1,1.0,30,0,2,3,0,0,29941,0.37583217302515887,0,266,0.2901469121053675,25,normal,--,41327
,1,1.0,679985.0,0,1.0,591,0,11,0,0,0,29261,0.5296666666666667,0,0,0.3786541643684583,520,normal,--,41340
,1,1.0,679875.0,1,1.0,591,6,11,215,0,1,29263,0.4715355805243432,7,1358,0.3510944700460951,520,normal,--,41408
,1,1.0,129.0,1,1.0,1,0,1,0,0,0,29927,0.2661473997436134,0,0,0.5384483129163973,1,normal,--,41408
,1,1.0,900.0,0,1.0,1,0,1,1,0,0,29925,0.22354124748490908,0,124,0.42735042735042744,8,normal,--,41409
,1,1.0,0.0,1,0.5,1,0,1,0,0,0,29923,0.21244897959183642,0,0,0.34554334554334565,8,normal,--,41409
,1,1.0,199872.0,0,1.0,2,0,1,2,0,0,29557,0.3590520191649542,0,175,0.4543161094224934,2,normal,--,41409
,1,1.0,199872.0,0,1.0,6,0,1,1,0,0,29559,0.3590520191649542,0,9256,0.4543161094224934,12,normal,--,41409
,1,1.0,46075.0,0,1.0,8,0,3,3,0,0,29845,1.0,0,1387,0.29279869067103176,7,normal,--,41410
,1,1.0,0.0,1,1.0,16,0,1,0,0,0,29869,0.3545241670241654,0,0,0.6875000000000002,16,normal,--,41410
,1,0.3333333333333333,0.0,1,1.0,15,0,2,0,0,0,29863,0.35355352667383344,0,0,0.3333333333333333,4,normal,--,41416
,1,1.0,48535.0,0,1.0,74,0,9,62,0,0,29789,0.4374136237772591,2,11567,0.37660037605490954,88,normal,--,41439
,1,-1,246871.0,0,1.0,12,0,5,8,0,0,29415,0.3524402292037154,0,8658,-1,23,normal,--,41439
,1,1.0,572284.0,0,1.0,0,0,4,0,0,0,29313,0.3736307744225019,0,2701,0.3642168048524049,11,normal,--,41439
,1,1.0,572264.0,1,1.0,2,0,2,2,0,0,29315,0.3721011792440412,0,9566,0.3620542769777432,8,normal,--,41441
,1,1.0,222625.0,0,1.0,1,0,1,1,0,0,29481,0.4367899696312962,0,6426,0.36096748698963077,1,normal,--,41441
,1,1.0,652057.0,1,1.0,0,1,4,0,0,0,29247,0.43400524760228293,1,6371,0.35658304436178184,55,normal,--,41442
,1,1.0,61269.0,0,1.0,104,0,2,73,0,0,29695,0.22701252236135988,0,5185,1.0,89,normal,--,41495
,1,1.0,61269.0,0,1.0,120,0,2,89,0,0,29691,0.22701252236135988,0,5185,1.0,105,normal,--,41557
,1,-1,61268.0,1,1.0,42,1,2,41,0,0,29693,0.18930581613508413,1,5169,-1,42,normal,--,41582
,1,1.0,6844.0,0,1.0,0,0,1,0,0,0,29815,0.32987264673311145,0,359,1.0,13,normal,--,41583
,1,-1,0.0,1,0.5,0,0,1,0,0,0,29813,0.32198879551820697,0,0,-1,13,normal,--,41583
,1,1.0,623260.0,0,1.0,4,4,2,4,0,0,29243,0.2646088018058512,4,1025,0.38519743288261815,51,normal,--,41591
,1,1.0,7659.0,0,1.0,1,0,3,1,0,0,29787,0.4318985673824408,0,5540,0.3697927276971481,29,normal,--,41593
,1,1.0,7596.0,0,1.0,1,0,3,1,0,0,29785,0.42977614608997067,2,673,0.3674672396074697,34,normal,--,41593
,1,1.0,7493.0,1,1.0,0,0,1,0,0,0,29783,0.42906514377836,0,282,0.36668825837544766,13,normal,--,41594
,1,1.0,7484.0,0,1.0,0,0,1,0,0,0,29781,0.42835236618008093,0,609,0.36590735610464054,24,normal,--,41594
,1,1.0,7472.0,1,1.0,48,0,8,47,0,0,29779,0.4225854291428059,0,13256,0.35959011930369605,48,normal,--,41602
,1,1.0,1.0,1,1.0,122,0,18,109,0,0,29777,0.40933836056415995,0,22555,0.34506732474881807,234,normal,--,41639
,1,1.0,610299.0,1,1.0,0,0,4,0,0,0,29245,0.406273968141674,0,0,0.35213802221574914,55,normal,--,41647
,1,1.0,726.0,0,1.0,4,0,3,1,0,0,29771,0.38095051792235307,0,2236,0.3132308454597671,15,normal,--,41647
,1,1.0,0.0,1,1.0,4,0,3,0,0,0,29769,0.3787630639220787,0,0,0.3111560141771679,15,normal,--,41648
,1,1.0,929.0,1,1.0,2,0,1,0,0,0,29757,0.8437500000000002,0,146,0.2874458874458878,6,normal,--,41648
,1,0.5,896.0,1,1.0,6,0,2,5,0,0,29755,0.8333333333333333,0,193,0.2826150121065358,16,normal,--,41649
,1,1.0,69560.0,1,1.0,23,0,4,0,0,0,29673,0.3529645191409881,0,5183,0.28073402004231934,0,normal,--,41650
,1,1.0,69549.0,1,1.0,6,0,3,4,0,0,29671,0.3514973185041222,0,3871,0.2790241960012145,9,normal,--,41650
,1,1.0,57847.0,0,1.0,1,0,2,1,0,0,29681,0.3900836320191186,0,830,0.41281628162816164,3,normal,P1,41650
,1,1.0,90763.0,0,1.0,18,0,2,18,0,0,29609,0.34339444435229366,0,2068,0.4050354933319853,41,normal,--,41656
,1,1.0,90411.0,1,1.0,91,0,2,17,0,0,29607,0.3417129960663831,0,2116,0.403484086534937,101,normal,--,41673
,1,1.0,72809.0,0,1.0,5,1,1,5,0,0,29655,0.37299442299442337,1,6596,0.3441798941798942,17,minor,P1,41674
,1,1.0,72041.0,1,1.0,5,0,1,0,0,0,29653,0.3712952208887174,0,0,0.3318059299191375,17,minor,P1,41682
,1,1.0,86849.0,1,1.0,8,0,4,8,0,0,29605,0.3383700955129596,0,16845,0.4006002734705237,8,normal,--,41683
,1,1.0,2667.0,0,1.0,21,0,13,21,0,0,29713,0.4915719696969715,0,1033,0.36168338860427063,21,normal,--,41683
,1,1.0,924.0,1,1.0,1,0,1,1,0,0,29721,0.4875685993796237,0,75,0.36095053371172936,1,normal,--,41683
,1,1.0,1725.0,1,1.0,23,0,14,0,0,0,29711,0.4240815231965678,0,0,0.35051098583770723,23,normal,--,41683
,1,1.0,253.0,1,1.0,2,0,1,2,0,0,29719,0.41893939393939444,0,109,0.3497522369893882,2,normal,--,41683
,1,1.0,31396.0,0,1.0,2,0,2,2,0,0,29689,0.4838293650793625,0,345,0.3437358276643994,2,normal,--,41683
,1,1.0,5180.0,1,1.0,7,0,1,0,0,0,29685,0.35123370074202037,0,2967,0.6666666666666669,0,normal,--,41684
,1,1.0,76728.0,0,1.0,8,1,2,8,0,0,29553,0.6153846153846154,1,643,0.3502507215007278,28,normal,P3,41689
,1,1.0,76573.0,1,1.0,8,0,2,0,0,0,29551,0.5454545454545455,0,0,0.349264759014386,28,normal,P3,41690
,1,1.0,0.0,1,1.0,2,0,2,0,0,0,29687,0.48155548563037287,0,0,0.3358290304073439,2,normal,--,41690
,1,1.0,0.0,1,1.0,7,0,1,0,0,0,29683,0.3488718949994568,0,0,0.4999999999999999,0,normal,--,41693
,1,1.0,0.0,1,1.0,1,0,2,0,0,0,29679,0.3856799037304481,0,0,0.4096899224806189,3,normal,P1,41693
,1,1.0,0.0,1,1.0,29,0,4,0,0,0,29669,0.34753563268414567,0,0,0.27716894702188644,9,normal,--,41701
,1,1.0,940.0,0,1.0,1,0,1,1,0,0,29663,0.4080000000000002,0,1633,1.0,2,normal,--,41701
,1,1.0,2832274.0,0,1.0,49,0,6,26,0,0,27177,0.4746120323129269,0,27520,0.4659270216962508,59,enhancement,--,41715
,1,-1,0.0,1,1.0,1,0,1,0,0,0,29661,0.4062987736900782,0,0,-1,2,normal,--,41715
,1,1.0,2831500.0,1,1.0,18,0,4,18,0,0,27175,0.4698788073788091,1,7346,0.4595309381237521,21,enhancement,--,41719
,1,1.0,2831445.0,1,1.0,16,0,1,8,0,0,27173,0.46868214554444776,0,3620,0.45790790790790437,8,enhancement,--,41720
,1,1.0,2598.0,0,1.0,18,0,5,14,0,0,29659,0.3962018140589575,1,6761,0.37438725490195474,152,normal,--,41738
,1,0.5,0.0,1,1.0,18,0,5,0,0,0,29657,0.3857554786620537,0,0,0.3626716604244641,152,normal,--,41816
,1,1.0,693427.0,0,1.0,76,0,3,0,0,0,29113,0.2266691995947295,0,0,1.0,156,normal,--,41816
,1,1.0,1259614.0,0,1.0,0,0,1,0,0,0,28837,0.6984126984126993,0,0,0.4354195323246224,2,critical,--,41816
,1,1.0,1259562.0,1,1.0,0,2,1,0,0,0,28839,0.6935483870967751,2,127,0.4346418732782377,2,critical,--,41816
,1,1.0,1171588.0,0,1.0,0,0,1,0,0,0,28947,0.5,0,81,0.29081557496735894,12,normal,--,41816
,1,1.0,1.0,1,1.0,103,0,5,0,0,0,29603,0.3344550239628035,0,0,0.3974945459114313,136,normal,--,41840
,0,-1,262430.0,0,1.0,3,0,4,1,0,0,29349,0.22648233486943142,1,1217,-1,34,normal,P1,41842
,1,-1,18121405.0,0,1.0,53,0,14,8,0,0,10631,0.3333206145706138,0,8110,-1,156,normal,--,41856
,1,1.0,509332.0,0,1.0,5,0,2,0,0,0,29187,1.0,0,0,1.0,15,normal,--,41861
,1,1.0,509252.0,1,1.0,2,1,2,2,0,0,29191,1.0,1,2624,1.0,12,normal,--,41862
,1,-1,509251.0,1,1.0,3,0,2,3,0,0,29189,1.0,0,2614,-1,3,normal,--,41862
,1,1.0,20821.0,0,1.0,2,0,2,2,0,0,29447,0.3813890294409827,0,768,0.2865689616438101,2,minor,--,41862
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,29479,0.39795358758370997,0,0,0.3520849872925961,1,normal,--,41863
,2,1.0,72316.0,0,1.0,0,1,3,0,0,0,29363,1.0,1,2945,0.2291047018176342,8,normal,--,41863
,1,1.0,0.0,1,1.0,2,0,2,0,0,0,29445,0.38123790739175906,0,0,0.282271184304315,2,minor,--,41863
,1,1.0,20108.0,0,1.0,1,0,1,1,0,0,29377,0.47068519715578544,0,155,0.3318037518037515,12,normal,--,41864
,1,1.0,0.0,1,1.0,0,0,1,0,0,0,29409,0.43451888341543593,0,0,0.41370461370461414,6,normal,--,41864
,1,1.0,2145909.0,0,1.0,9,0,1,0,0,0,27529,0.43373783214943523,0,0,0.26755256873927624,9,normal,--,41868
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,29375,0.4704837490551778,0,0,0.32772938443670113,12,normal,--,41868
,1,1.0,408564.0,0,1.0,1,0,1,0,0,0,29199,0.3500744047619038,0,1567,0.44444444444444453,5,normal,--,41868
,2,1.0,992.0,1,-1,0,0,3,0,0,0,29361,-1,0,0,0.22806911794253404,8,normal,--,41868
,0,-1,0.0,1,0.3333333333333333,3,0,4,0,0,0,29347,0.21147902869757298,0,0,-1,34,normal,P1,41869
,1,1.0,1476291.0,1,1.0,1,0,1,1,0,0,28065,0.5014772727272728,0,5126,0.472339357429715,1,normal,--,41869
,1,1.0,1476221.0,0,1.0,3,0,2,3,0,0,28063,0.4992009132420062,0,9233,0.46914141414141286,6,normal,--,41869
,1,1.0,1476156.0,0,1.0,1,0,1,1,0,0,28061,0.49805491990846695,0,3378,0.4675278622087094,2,normal,--,41869
,1,1.0,1476104.0,0,1.0,2,0,1,1,0,0,28059,0.4969036697247708,0,17185,0.46590447154471154,1,normal,--,41869
,1,1.0,1960587.0,0,1.0,0,0,10,0,0,0,27461,0.23176645658263217,0,9685,0.347296673516186,242,normal,P1,41888
,1,1.0,7358.0,1,1.0,2,0,2,0,0,0,29311,0.3367109874252683,0,4740,0.41088615578681953,11,normal,--,41889
,1,1.0,709.0,1,1.0,0,0,1,0,0,0,29321,0.3461324442057493,0,225,0.3461402529761902,1,normal,P1,41889
,1,1.0,90.0,1,1.0,0,0,1,0,0,0,29319,0.3449010552117865,0,0,0.3435760971055086,1,normal,P1,41889
,2,1.0,0.0,1,1.0,4,0,7,2,0,0,29309,0.3306257671264308,0,13376,0.3684008622231758,30,normal,--,41892
,1,1.0,9266.0,0,1.0,4,0,1,0,0,0,29301,0.3469812789549594,0,5862,0.8812500000000002,8,normal,--,41893
,1,1.0,8653.0,1,1.0,9,0,5,8,0,0,29291,0.34120235222005774,1,7530,0.32621036981196017,12,normal,--,41894
,1,1.0,23901.0,0,1.0,5,0,2,1,0,0,29267,0.15029585798816544,0,12502,1.0,6,critical,--,41973
,1,1.0,0.0,1,1.0,4,0,1,0,0,0,29299,0.34030022873107557,0,0,0.8797468354430381,8,normal,--,41983
,1,1.0,0.0,1,1.0,10,0,1,0,0,0,29295,0.3391284707004025,0,8835,0.2807135833684509,18,normal,--,41987
,1,0.5,0.0,1,1.0,4,0,2,0,0,0,29277,0.33677242246760675,0,0,0.26775346775346837,17,normal,--,41998
,1,1.0,7813.0,1,0.25,5,0,2,0,0,0,29265,0.10436590436590423,0,0,1.0,6,critical,--,42020
,1,1.0,5625801.0,0,1.0,1,0,1,0,0,0,23341,0.42025089605735005,0,198,0.282986111111111,0,normal,--,42020
,1,1.0,27240.0,0,1.0,6,0,1,6,0,0,29211,0.5405747126436785,0,6848,0.2832783741495017,12,normal,--,42021
,1,0.3333333333333333,5622424.0,1,1.0,1,0,1,0,0,0,23343,0.4171171171171195,0,198,0.2677304964539006,0,normal,--,42021
,1,1.0,1202.0,0,1.0,8,0,1,8,0,0,29215,0.3846002855103483,2,1190,0.8095238095238094,36,normal,--,42027
,1,1.0,0.0,1,1.0,8,0,1,0,0,0,29213,0.3832796852646624,0,0,0.7777777777777777,36,normal,--,42033
,1,1.0,0.0,1,1.0,6,0,1,0,0,0,29209,0.5395161290322584,0,0,0.2830679118298606,12,normal,--,42038
,1,1.0,92237.0,1,1.0,1,0,1,0,0,0,29127,0.5384526558891459,0,9559,0.8962962962962966,0,critical,--,42038
,2,1.0,60154.0,0,1.0,2,0,2,2,0,0,29161,0.3806214080459763,0,804,0.47378277153558035,2,normal,--,42038
,1,1.0,4835.0,0,1.0,2,0,1,2,0,0,29195,0.379283657307414,0,8012,1.0,6,normal,--,42046
,1,0.5,0.0,1,1.0,1,0,1,0,0,0,29197,0.3916475972539988,0,0,0.375,5,normal,--,42046
,1,-1,0.0,1,1.0,2,0,1,0,0,0,29193,0.377940115440114,0,0,-1,6,normal,--,42102
,1,1.0,12552.0,0,1.0,0,0,3,0,0,0,29181,0.5352325581395359,0,35908,0.5109230769230745,33,minor,--,42102
,1,1.0,6121146.0,0,1.0,5,0,1,1,0,0,22559,0.5307450980392162,0,160,0.5032812499999961,2,minor,--,42103
,1,1.0,6121146.0,1,1.0,5,0,4,1,0,0,22557,0.530745098039219,0,36068,0.5032812500000003,35,minor,--,42104
,1,1.0,5202838.0,0,1.0,0,0,1,0,0,0,23839,0.4434904601571238,1,0,0.3072598162071839,12,normal,--,42104
,1,1.0,5202838.0,0,1.0,15,0,2,0,0,0,23835,0.44218563122432253,0,0,0.5017167381974235,15,normal,--,42104
,1,1.0,5202837.0,1,1.0,11,0,1,0,0,0,23833,0.4415309195238746,0,0,0.49956896551724206,21,normal,--,42104
,1,1.0,2565.0,0,1.0,49,0,12,49,0,0,29167,0.722222222222222,0,12770,0.42133210558625467,49,normal,--,42120
,1,1.0,0.0,1,0.16666666666666666,49,0,12,0,0,0,29165,0.16666666666666655,0,0,0.3802432610124956,49,normal,--,42132
,1,1.0,153.0,1,1.0,1,0,1,1,0,0,29139,0.3765907447577715,0,1161,0.7333333333333334,1,normal,--,42132
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,29137,0.3752355072463754,0,0,0.6666666666666667,1,normal,--,42132
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,29125,0.5558176100628937,0,0,0.8950000000000002,0,critical,--,42133
,1,1.0,481420.0,1,1.0,26,0,13,15,0,0,28965,0.331454205769893,1,20649,0.32859686609686717,49,normal,--,42137
,1,1.0,18472.0,0,1.0,0,0,1,0,0,0,29109,0.26863672715261233,0,0,0.4409921779486971,0,normal,--,42137
,1,1.0,18448.0,0,1.0,0,1,1,0,0,0,29111,0.26823598015379185,1,25,0.4403345216874604,17,normal,--,42137
,1,1.0,413117.0,0,1.0,1,0,3,0,0,0,29015,0.43835223545967766,0,1157,0.30241042482421815,22,normal,--,42138
,1,1.0,901569.0,0,1.0,3,0,1,3,0,0,28515,0.4850194296252341,0,321,0.26819332896635845,4,normal,--,42139
,1,1.0,0.0,1,1.0,0,0,1,0,0,0,29107,0.2678363052197423,0,0,0.43771649285833475,17,normal,--,42139
,1,1.0,321603.0,0,1.0,3,0,1,2,0,0,28923,0.5612687155240357,0,3837,0.8936708860759497,2,critical,--,42140
,1,0.5,0.0,0,0.3333333333333333,11,0,4,2,0,0,29063,0.33333333333333326,0,19376,0.3426573426573427,27,normal,--,42143
,1,1.0,217272.0,0,1.0,0,0,2,0,0,0,28849,1.0,0,0,1.0,26,normal,--,42144
,1,-1,217206.0,1,1.0,0,3,2,0,0,0,28851,1.0,3,2339,-1,26,normal,--,42144
,1,1.0,2508078.0,1,1.0,14,1,6,0,0,0,26181,0.46029220779220853,4,0,0.3133070209215769,17,normal,--,42144
,1,1.0,2508078.0,1,1.0,14,0,1,0,0,0,26173,0.4596489327121024,0,0,0.3114510939510929,6,normal,--,42144
,1,1.0,2508077.0,1,1.0,20,2,1,12,0,0,26171,0.45900412236927673,2,462,0.3095851077558384,36,normal,--,42144
,1,1.0,139708.0,0,1.0,1055,0,5,6,0,0,28859,0.4134124553343467,0,2174,0.31397960996283664,14,normal,--,42233
,1,1.0,137159.0,1,1.0,24,0,3,3,0,0,28865,0.4088863168724279,0,3887,0.3091902971234257,3,normal,--,42235
,1,1.0,137159.0,1,1.0,1089,0,7,0,0,0,28857,0.4088863168724266,0,0,0.3091902971234108,41,normal,--,42322
,1,1.0,137159.0,1,1.0,6,0,4,5,0,0,28863,0.4070562435500365,0,5202,0.30695647431703615,15,normal,--,42323
,1,1.0,137159.0,1,1.0,10,0,3,9,0,0,28861,0.4056762348073446,0,989,0.3052716035090529,15,normal,--,42325
,1,1.0,2596.0,0,1.0,1,0,1,1,0,0,29011,1.0,0,3406,0.3391666666666664,2,normal,--,42325
,1,0.5,685.0,1,-1,1,0,1,1,0,0,29013,-1,0,3406,0.3222222222222219,2,normal,--,42325
,1,1.0,22240.0,0,1.0,1,0,1,1,0,0,28969,0.36466440323844196,1,1864,0.8818681318681317,2,normal,P1,42325
,1,1.0,544501.0,0,1.0,32,0,2,17,0,0,28251,0.5150716597318579,0,676,0.4640732356328684,239,normal,--,42339
,1,1.0,627294.0,1,1.0,9,5,9,5,0,0,28125,0.5089419475655449,5,1577,0.41583982683982595,713,normal,--,42368
,1,1.0,4195.0,0,1.0,1,0,1,1,0,0,28973,0.35357529950983574,0,3845,0.22312734658705785,1,normal,--,42368
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,28971,0.3537728773458221,0,0,0.22286465906010064,1,normal,--,42369
,1,0.3333333333333333,8915.0,1,1.0,26,0,13,0,0,0,28963,0.3660513643659708,0,0,0.27991452991452676,49,normal,--,42374
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,28967,0.36486196730098985,0,0,0.880333951762523,2,normal,P1,42374
,1,0.25,140972.0,0,-1,21,0,4,4,0,0,28795,-1,0,9780,0.25,18,normal,--,42378
,1,1.0,0.0,0,1.0,0,0,1,0,0,0,28945,0.5,0,0,0.42018174842948075,12,normal,--,42378
,1,1.0,0.0,1,1.0,3,0,1,0,0,0,28921,0.5724131121642984,0,0,0.9179487179487182,2,critical,--,42381
,1,1.0,14291.0,0,1.0,25,0,118,25,0,0,28901,0.39069976771193815,0,1867,0.3462664573717815,25,normal,--,42381
,1,1.0,603200.0,1,1.0,0,2,4,0,0,0,28093,0.28914916858843276,2,3958,0.5370943379537125,26,normal,--,42383
,1,1.0,601633.0,1,1.0,0,0,4,0,0,0,28091,0.28758255518587234,0,0,0.5312347726113553,26,normal,--,42387
,1,1.0,3929.0,1,1.0,17,0,2,0,0,0,28913,0.28679665618441336,0,3955,0.5282490068318084,13,normal,--,42389
,1,1.0,3918.0,1,1.0,3,0,1,3,0,0,28911,0.286403056105046,0,3850,0.526741815160345,9,normal,--,42391
,1,1.0,3903.0,1,1.0,5,0,5,3,0,0,28909,0.28442852111916705,0,5438,0.5190590524194434,16,normal,--,42392
,1,1.0,0.0,1,1.0,14,0,6,0,0,0,28907,0.2820446072528186,0,0,0.5095039342555917,27,normal,--,42402
,1,1.0,0.0,1,1.0,25,0,118,0,0,0,28899,0.37207846660674665,0,0,0.32897380103100454,25,normal,--,42402
,1,1.0,58113.0,0,1.0,4,0,5,4,0,0,28819,0.3512051828204849,0,8075,0.5080622347949069,30,normal,--,42406
,1,1.0,57559.0,1,1.0,4,0,5,0,0,0,28817,0.3477393985406798,0,0,0.5045584045584048,30,normal,--,42430
,4,1.0,6407626.0,0,1.0,363,0,23,0,0,0,21641,0.3365452847805887,0,0,0.32845898878802926,803,normal,P1,42990
,1,1.0,166.0,1,1.0,2,0,1,2,0,0,28885,0.3352418374029357,0,2018,0.34016370399203893,8,normal,P1,42991
,1,1.0,6138547.0,1,1.0,14,0,2,10,0,0,21743,0.33261951723490224,0,1761,0.3383608725821817,20,normal,P1,42995
,2,1.0,6406442.0,1,1.0,302,0,20,104,0,0,21643,0.3052116945340799,2,45630,0.29387010042112016,733,normal,P1,43121
,1,1.0,6138445.0,1,1.0,34,0,1,8,0,0,21745,0.30378208896727277,0,5853,0.7207792207792207,26,normal,P1,43131
,1,1.0,6138445.0,1,1.0,17,0,1,0,0,0,21741,0.3023465881197828,0,1493,0.4156154082259094,22,normal,P1,43135
,1,1.0,545150.0,0,1.0,37,0,3,10,0,0,28109,0.37012085137085265,0,9296,0.5,15,normal,--,43137
,1,1.0,7991.0,1,1.0,3,0,1,0,0,0,28835,0.46252230445778814,0,9351,0.31825504658384957,4,normal,--,43137
